29,422,64,25427,2,1,2,1,1,3,2,1,0,0,2,4,7,3,2,1,55,49,6,15.6,80,1,30,35.8,1950,41.7,22.5,1,0,2.7,1,40,3,100,2,-1
27,157,31,36846,1,1,2,1,1,3,2,1,0,0,0,0,2,1,2,1,65,65,15,14,100,0.75,40,7,1200,58.1,34.9,0,0,2.5,1,40,2,100,2,-1
30,181,71,34367,2,1,2,1,1,3,2,1,0,1,3,3,9,3,2,2,62.5,47,2,17,75,0.75,30,14.3,1700,47.6,38.1,0,0,3,0.5,40,4,96.9,2,-1
32,297,5,34583,1,1,2,1,1,1,0,1,0,1,2,6,9,3,0,2,40,47,3,15,75,0.75,25,0,2100,61.1,38.9,0,0,2.4,1.1,33,4,96.9,2,1
31,303,64,25428,2,1,2,1,1,3,2,1,0,1,2,4,2,3,2,2,45,47,3,14,80,0.75,20,18,1800,45,37,0,0,2.5,0.8,40,4,96.9,2,1
33,254,50,36784,2,1,2,1,1,3,2,1,0,1,3,2,2,1,2,1,60,58,12,15.1,93,1,25,0,1650,56.1,33.9,0,0,2.5,1,40,2,100,2,-1
34,76,50,36784,2,1,2,1,1,3,2,1,0,0,3,2,2,1,2,1,50,58,14,13.5,100,0.75,35,0,1750,55.5,44.5,3,0,2.7,0.5,40,2,100,2,-1
35,252,50,36784,2,1,2,1,1,3,2,1,2,1,3,2,9,1,2,1,37.5,56,10,14,82,0.625,28,0,1700,58.8,41.2,2,0,2.5,0.5,40,2,100,2,1
32,337,5,34583,1,1,2,1,1,1,0,1,0,1,2,6,2,3,0,2,45,55,3,14,73,0.75,30,0,2100,61.1,38.9,0,0,2.5,0.8,33,4,96.8,2,-1
35,350,39,34714,1,1,2,1,1,1,0,1,0,1,2,5,9,3,0,2,30,56,3,14.7,87,0.875,20,0,2150,58.8,41.2,12,0,1.5,0.6,30,4,96.8,2,1
35,324,39,34714,1,1,2,1,1,1,0,1,0,1,2,5,2,3,0,1,40,56,12,15.3,86,0.8125,32,0,2150,58.8,41.2,12,0,2.2,0.8,30,2,100,2,1
39,271,57,36644,2,1,2,1,1,3,2,1,2,0,3,3,2,1,2,2,60,56,10,16,87,0.625,26,10.5,1450,50.5,39,3,0,3,1.3,40,4,93.75,2,-1
40,63,57,36644,2,1,2,1,1,3,2,1,0,0,0,0,2,1,2,1,60,53,10,18,103,0.625,50,22.1,1600,41,36.9,0,0,3,0.7,40,2,105.2,2,1
39,65,57,36644,2,1,2,1,1,3,2,1,0,0,0,0,7,1,2,1,57.5,53,14,14.5,70,0.625,58,20.2,1600,42,37.8,3,0,3,1,40,2,105.2,2,1
38,66,65,35683,2,1,2,1,1,3,2,1,0,0,0,0,7,1,2,2,62.5,61,10,14,85,0.75,50,3.5,1660,56.8,39.7,2,0,3,1,32,4,93.75,2,1
38,68,65,35683,2,1,2,1,1,3,2,1,0,0,0,0,2,1,2,1,65,61,14,14.8,80,0.375,45,19.5,1660,42.4,38.1,0,0,3,1,32,2,105.2,2,1
38,353,58,34894,1,1,2,1,1,1,0,1,0,0,2,4,2,3,0,1,45,61,15,14,78,0.75,20,25.6,2100,42.7,31.7,0,0,2.5,0.8,30,2,105.2,2,1
38,328,58,34894,1,1,2,1,1,1,0,1,0,1,2,4,7,3,0,1,50,61,12,13.1,70,0.75,25,21.7,2100,41.7,36.6,5,0,2.5,0.8,30,2,105.2,2,1
37,385,68,36066,1,1,2,1,1,1,0,1,0,1,2,6,9,3,0,2,40,54,3,15,72,0.75,35,0,2500,58.5,41.5,0,0,2.1,1.1,30,4,100,2,1
37,411,68,36066,1,1,2,1,1,1,0,1,0,1,2,6,2,3,0,2,40,54,14,15,78,0.75,20,0,2500,61.1,38.9,0,0,2.5,0.7,30,4,100,2,1
36,374,68,36066,1,1,2,1,1,1,0,1,0,1,2,5,9,3,0,1,45,54,3,15,80,0.8125,20,0,2000,58.8,41.2,0,0,1.5,0.6,33,2,111.1,2,1
41,48,24,23050,2,1,2,1,1,3,2,1,0,1,3,3,2,1,2,1,57.5,54,14,16.2,79,0.5,23,19,1500,47.6,33.4,5,0,3,1,32,2,93.3,2,1
40,98,57,36644,2,1,2,1,1,3,2,1,0,0,0,0,2,1,2,1,60,53,12,16.5,88,0.75,55,22.1,1550,41,36.9,0,0,3,0.8,40,2,105.1,2,1
41,78,24,23050,2,1,2,1,1,3,2,1,0,1,3,3,9,1,2,1,55,54,10,15.8,79,0.5,30,12.4,1500,51.5,36.1,0,0,3,0.5,32,2,93.3,2,1
40,76,57,36644,2,1,2,1,1,3,2,1,0,0,0,0,7,1,2,1,60,53,10,14.7,70,0.75,50,20.2,1550,42,37.8,3,0,3,1,40,2,111.1,2,1
48,280,61,36776,2,1,2,1,1,3,2,1,2,1,0,0,7,1,2,1,45,50,3,14.5,70,0.75,42,5.3,1700,52.6,42.1,0,0,3,0.8,40,6,100,2,1
48,279,61,36776,2,1,2,1,1,3,2,1,2,1,0,0,2,2,2,1,40,50,8,13.5,75,0.75,45,0,1700,58.8,41.2,0,0,3,0.6,40,2,100,2,1
47,351,64,25433,2,1,2,1,1,3,2,1,0,1,2,4,7,3,2,1,50,50,3,16.2,75,0.75,25,3.3,1850,54.9,41.8,2,0,2.7,0.9,40,2,100,2,1
51,92,25,38016,2,1,2,1,1,3,2,1,0,0,0,0,7,1,1,1,45,54,12,14.8,70,0.75,50,13,1420,54.3,32.6,0,0,3,0.9,28,2,106.9,2,1
51,188,25,38016,2,1,2,1,1,3,2,1,0,0,0,0,2,1,1,1,45,54,6,14.3,67,0.75,45,12.3,1420,51.5,36.1,0,0,3,0.6,28,2,106.9,2,1
50,222,62,34549,1,1,2,1,1,1,0,1,0,0,3,2,2,2,0,2,45,54,8,14,90,0.75,30,0,2000,58.8,41.2,0,0,3,1,33,4,103.3,2,1
52,226,62,34549,1,1,2,1,1,1,0,1,0,1,3,3,9,2,0,1,45,54,2,18,90,0.5,26,8.3,1875,52.1,39.6,0,0,3,1,33,2,106.9,2,1
50,227,62,34549,1,1,2,1,1,1,0,1,0,1,3,2,9,2,0,1,45,54,14,15,100,0.75,33,2.3,2000,56.8,40.9,0,0,2.75,0.9,33,2,106.9,2,1
53,296,48,34154,2,1,2,1,1,3,2,1,0,0,2,7,10,3,0,1,30,56,14,14.7,83,1,30,10.8,1600,53.8,35.5,0,6,2.6,1.2,40,2,100,2,1
55,360,5,34585,1,1,2,1,1,1,0,1,0,1,2,7,2,3,0,1,57.5,57,14,15.3,84,1,30,19,2400,47.6,33.3,0,0,3,1,33,4,93.75,2,1
60,314,64,25437,2,1,2,1,1,3,2,1,0,0,2,4,7,3,2,2,57.5,51,12,15.2,70,0.625,25,11.1,1850,50.5,38.4,3,0,2.5,0.8,34,0,100,2,1
60,298,64,25437,2,1,2,1,1,3,2,1,0,0,2,4,2,3,2,2,57.5,51,8,15.6,81,0.75,25,9.8,1850,49,41.2,0,0,2.7,0.6,34,0,100,2,1
56,159,6,34066,2,1,2,1,1,3,2,1,0,0,0,0,7,1,0,1,52.5,55,12,14,70,0.625,55,7.9,1600,57.5,34.44,4,0,3,0.8,40,6,93.75,2,1
66,238,62,34551,1,1,2,1,1,1,0,1,0,1,3,2,1,2,0,1,35,72,14,15.2,72,1,36,0,2200,65.2,34.8,0,0,2.5,1,30,4,93.6,0,-1
66,238,62,34551,1,1,2,1,1,1,0,1,0,0,3,2,1,2,0,1,35,56,8,15,70,1,33,0,2350,65.2,34.8,0,0,2.5,1,30,4,93.75,0,-1
63,239,62,34551,1,1,2,1,1,1,0,1,0,0,3,2,1,2,0,1,40,60,3,15.5,73,0.75,28,0,1850,65.2,34.8,0,0,2.8,1,30,4,100,0,-1
61,47,52,47103,2,1,2,1,1,3,2,1,0,0,0,0,7,1,2,2,60,50,6,14.5,70,0.75,45,15.6,1650,45.8,38.5,2,0,2.5,1,40,4,100,2,1
61,52,52,47105,2,1,2,1,1,3,2,1,0,0,3,3,2,1,2,1,60,50,8,14.9,88,0.375,32,10.3,1700,51.5,38.1,5,0,3,1.3,40,4,103.3,2,1
61,74,52,47103,2,1,2,1,1,3,2,1,0,0,0,0,2,1,2,1,60,50,10,14.5,60,0.75,40,19,1650,47.6,33.3,0,0,2.5,1,40,4,103.3,2,1
61,95,52,47105,2,1,2,2,1,3,2,1,0,0,3,3,9,1,2,1,65,50,8,15,86,0.25,28,10.5,1700,52.6,36.8,2,0,2.5,0.6,40,4,103.3,2,1
64,95,52,47105,2,1,2,1,1,3,2,1,0,1,3,3,9,1,2,1,65,60,8,14.5,80,0.25,38,15.8,1900,49.5,34.6,0,0,2.9,0.7,40,4,103.3,2,1
64,52,52,47105,2,1,2,1,1,3,2,1,0,1,3,3,2,1,2,1,60,60,8,14,76,0.375,30,10.3,1900,51.5,38.1,5,0,2.6,1.1,40,4,103.3,2,1
67,238,62,34551,1,1,2,1,1,1,0,1,0,0,3,2,1,2,0,1,40,49,8,14,82,0.625,30,0,2150,65.2,34.8,1,0,2.5,0.9,30,4,93.75,0,-1
70,123,47,36197,1,1,2,1,1,3,0,1,0,0,3,2,1,3,2,1,55,50,1,14,80,0.625,32,8,2000,60,32,0,0,2.5,0.9,35,4,93.55,0,-1
70,123,47,36197,1,1,2,1,1,3,0,1,0,1,3,2,1,3,2,1,55,48,14,14.5,76,0.5,30,8,2000,60,32,0,0,2.5,1,35,4,93.55,0,-1
71,385,64,25441,2,1,2,1,1,3,2,1,0,0,2,4,7,3,2,1,55,50,8,17,89,1,22,10.4,1650,52.1,37.5,0.75,0,2.5,1.1,34,4,93.55,0,-1
70,106,47,36197,1,1,2,1,1,3,2,1,0,1,3,3,2,3,1,2,55,50,3,17,78,0.25,32,9.7,1900,52.2,38.1,0,0,3,0.9,35,4,96.97,0,-1
69,334,63,34754,1,1,1,1,1,1,0,1,0,1,2,5,2,3,0,1,42.5,48,3,16,70,0.8125,35,0,2050,66.7,33.3,2,0,1.7,1,30,4,93.55,0,1
69,329,63,34754,1,1,1,1,1,1,0,1,0,0,2,5,9,3,0,1,42.5,48,3,15,76,0.875,30,3.6,2050,60.2,36.2,0,0,2.5,1,30,4,93.55,0,1
68,347,67,36578,1,1,2,1,1,1,0,1,0,0,2,6,9,3,1,2,35,48,6,14.5,76,0.75,20,0,2225,62.5,37.5,4,0,2.7,1.2,33,4,106.25,0,1
68,318,67,36578,1,1,2,1,1,1,0,1,0,0,2,6,2,3,1,2,35,48,10,14.5,74,0.75,20,0,2225,62.5,37.5,4,0,2,1.2,33,4,106.25,0,1
74,136,47,36197,1,1,2,1,1,3,2,1,0,0,3,3,9,3,2,2,47.5,52,10,15.2,76,0.75,30,17.5,1700,48.7,33.8,0,0,2.5,0.8,35,4,114.3,2,-1
75,207,14,38059,2,1,2,1,1,3,2,1,0,1,0,0,7,1,2,2,42.5,52,12,16.8,80,0.625,40,0,1700,54.3,45.7,3,0,3,1,34,4,107.4,2,1
75,134,47,36197,1,1,2,1,1,3,2,1,0,1,3,2,9,3,1,2,47.5,53,10,15,72,0.75,25,22,1500,45.9,32.1,0,0,2.5,0.8,35,4,114.3,2,-1
72,139,47,36197,1,1,2,1,1,3,2,1,0,1,3,2,2,3,1,2,47.5,58,12,14,85,0.75,28,16.5,1800,48.5,35,0,0,2.5,0.5,35,4,114.3,2,-1
69,106,47,36197,1,1,2,1,1,3,2,1,0,1,3,3,2,3,1,1,55,48,6,18,76,0.25,24,10,1600,60,30,0,0,3,0.9,35,4,93.55,0,-1
73,413,11,38218,1,1,2,1,1,1,0,1,0,1,2,4,7,3,0,2,30,52,12,16.5,80,0.625,40,0,1800,58.1,41.9,1,0,2.5,0.4,35,4,107.4,2,-1
75,206,14,38059,2,1,2,1,1,3,2,1,0,0,0,0,2,1,2,1,42.5,52,6,18,70,0.625,45,0,1700,58.8,41.2,0,0,3,0.7,34,4,103.13,2,1
77,357,64,25443,2,1,2,1,1,3,2,1,0,1,2,4,7,3,2,2,47.5,54,10,14,65,0.625,25,16.1,1500,44.6,39.3,4,0,2.5,1,34,4,114.29,2,-1
77,233,62,34522,1,1,2,1,1,1,2,1,0,1,3,3,9,2,2,2,35,50,10,14,74,0.25,28,0,2500,58.8,41.2,0,0,2.5,0.7,30,4,114.29,2,1
77,222,62,34522,1,1,2,1,1,1,2,1,0,1,3,3,2,2,2,2,40,50,10,13,74,0.25,25,0,2500,58.8,41.2,2,0,2.5,0.5,30,4,114.29,2,1
76,370,5,34587,1,1,2,1,1,1,0,1,0,0,2,6,2,3,0,2,30,53,12,14,85,0.75,30,15,2290,50,35,0,0,2,1.5,33,4,110.7,2,1
76,363,5,34587,1,1,2,1,1,1,0,1,0,0,2,6,9,3,0,2,30,53,10,15,80,0.75,30,15,2290,50,35,0,0,2.5,1,33,4,110.7,2,1
78,358,63,34756,1,1,1,1,1,1,0,1,0,1,2,5,2,3,0,2,30,54,12,16.3,80,0.8125,30,0,2100,60,40,3,0,2.5,1.2,30,4,114.29,2,1
84,311,64,25445,2,1,2,1,1,3,2,1,0,1,2,4,7,3,2,1,52.5,43,8,15,71,0.75,28,7.4,1500,53.2,39.4,0,0,2.5,1,34,4,98.3,2,-1
85,315,47,36165,2,1,2,1,1,3,2,1,0,0,2,7,2,3,2,1,65,43,3,16,78,0.75,30,12,2100,46.3,41.7,0,0,2,1,40,4,100,2,-1
83,329,47,36165,2,1,2,1,1,3,2,1,0,0,2,7,9,3,2,1,65,42,6,17.5,100,1.125,25,17.5,2250,48.5,34,0,0,2.5,1,40,4,100,2,1
83,315,47,36165,2,1,2,1,1,3,2,1,0,0,2,7,2,3,2,1,65,42,3,17,80,1,22,15,2250,50,35,1,0,2.5,1,40,4,100,2,1
83,141,5,34588,1,1,2,1,1,1,0,1,0,0,3,2,2,3,0,1,40,43,6,15.5,85,0.75,25,4.7,2000,58.1,37.2,0,0,2.5,1,33,4,96.77,2,-1
88,294,64,25466,2,1,2,1,1,3,2,1,0,1,2,4,7,3,2,1,50,43,8,17,72,0.625,30,14.3,1600,47.6,38.1,0,0,2.5,1,34,4,96.77,2,-1
92,326,64,25477,2,1,2,1,1,3,2,1,0,0,2,4,7,3,2,2,50,42,3,17,73,0.4375,20,18.5,1800,46.3,35.1,2,0,2.5,1,34,4,100,2,-1
89,257,52,47106,2,1,2,1,1,3,2,1,0,1,0,0,2,1,0,1,40,43,3,13.5,76,0.75,52,4.4,1726,55,40.6,0,0,3,1,40,4,96.77,2,1
86,138,39,34716,1,1,2,1,1,3,0,1,0,1,3,3,9,3,2,1,40,43,8,16.4,79,0.3125,35,0.5,2400,59.5,40,0.5,0,2.6,1.1,35,4,96.77,2,1
90,138,39,34716,1,1,2,1,1,3,0,1,0,0,3,3,9,3,2,1,40,51,6,15,70,0.25,24,0.5,0,59.5,40,0,0,3,1,35,4,100,2,-1
89,115,69,34997,1,1,2,1,1,1,0,1,0,0,3,2,1,3,0,1,32.5,43,3,13,80,0.75,28,0,1500,62.5,37.5,0,0,0,0,30,4,100,2,-1
88,131,39,34716,1,1,2,1,1,3,0,1,0,1,3,3,7,3,2,1,37.5,43,3,15.8,80,0.5,32,0,2400,62.5,37.5,5,0,2.5,0.9,35,4,96.77,2,1
86,214,62,34553,1,1,2,1,1,1,0,1,0,1,2,6,2,2,0,1,45,42,8,14.9,75,1,25,10.5,1660,52.6,36.9,0,0,2.5,1,30,4,101.67,2,1
88,293,47,36166,1,1,2,1,1,3,0,1,0,0,2,7,2,3,2,1,45,43,3,16,80,0.75,30,3.1,2200,51,45.9,0,0,2.5,1.3,35,4,103.33,2,1
88,359,47,36166,1,1,2,1,1,3,0,1,0,0,2,7,9,3,2,1,50,43,3,15.5,72,0.75,30,5.1,2200,50.6,44.3,0,0,2.5,1.3,35,4,96.77,2,1
87,88,52,47106,2,1,2,1,1,3,2,1,0,0,0,0,7,1,2,1,40,45,6,13.6,90,0.75,45,0,1386,62.5,37.5,0,0,3,0.7,40,4,96.77,2,-1
91,88,52,47106,2,1,2,1,1,3,2,1,0,0,0,0,7,1,2,1,40,42,3,15,65,0.75,55,0,1650,62.5,37.5,0,0,2.5,1,40,4,96.77,2,-1
95,399,11,34442,2,1,2,1,1,3,2,1,0,0,2,4,7,3,2,1,50,43,8,14,74,0.625,20,2.2,1800,56.2,41.6,0,0,3,1,38,4,96.875,2,-1
92,126,69,34997,1,1,2,1,1,1,0,1,0,1,3,2,9,3,0,1,50,47,3,16.2,74,0.75,28,10.8,2000,53.4,35.8,0,0,2.5,1.3,30,4,100,2,-1
93,120,69,34997,1,1,2,1,1,1,0,1,0,1,3,2,2,3,0,1,50,47,8,16,92,0.75,35,0,1800,68,32,1,0,2.6,1.2,30,4,100,2,-1
100,274,63,34759,1,1,1,1,1,1,0,1,0,1,3,3,1,2,0,1,32.5,47,8,16.1,88,0.3125,28,0,2189,62.5,37.5,0,0,2.4,0.8,30,4,100,2,1
100,275,63,34759,1,1,1,1,1,1,0,1,0,1,3,3,2,2,0,1,32.5,47,3,20,79,0.3125,29,0,2189,58.1,41.9,5,0,2.5,1.25,30,4,100,2,1
96,125,43,34781,1,1,2,1,1,3,0,1,0,1,3,3,2,3,2,1,70,43,10,18.1,78,0.5,28,14.4,2125,48.1,37.5,5,0,3,0.9,33,4,100,2,1
96,111,43,34781,1,1,2,1,1,3,0,1,0,1,3,3,9,3,2,1,70,43,6,16,77,0.8175,28,15.9,2125,46.5,37.6,3,0,1.75,0.6,33,4,100,2,1
100,278,63,34759,1,1,1,1,1,1,0,1,0,1,3,3,9,2,0,1,40,47,3,16.53,78,0.8125,24,0,2189,58.8,41.2,0,0,2,0.8,30,4,100,2,1
94,129,69,34997,1,1,2,1,1,1,0,1,0,1,3,2,2,3,0,1,32.5,45,6,14,94,0.625,25,0,1800,66.7,33.3,0,0,2.1,1,30,4,100,2,-1
99,277,63,34259,1,1,1,1,1,1,0,1,0,0,3,2,1,2,0,2,40,47,8,15,88,0.5,34,0,1700,62.5,37.5,0,0,0,0,30,4,100,2,-1
97,257,52,47106,2,1,2,1,1,3,2,1,0,1,0,0,2,1,2,2,40,46,10,15,70,0.75,50,0,1800,53.9,46.1,0,0,2.5,1,40,4,100,2,-1
98,88,52,47106,2,1,2,1,1,3,2,1,0,0,0,0,7,1,2,2,40,50,6,14,70,0.75,45,0,1800,60.2,39.8,0,0,2.5,1,40,4,100,2,-1
92,387,64,25447,2,1,2,1,1,3,2,1,0,0,2,4,2,3,2,2,45,41,3,15,78,0.75,20,14.6,1800,48.5,36.9,0,0,2.5,1,34,4,100,2,1
93,209,62,34554,1,1,2,1,1,3,0,1,0,1,2,6,2,2,2,1,45,42,3,14,75,1,20,11.2,1800,51,37.8,8,0,2.5,1,35,4,100,2,1
93,210,62,34554,1,1,2,1,1,3,0,1,0,1,2,6,9,2,2,2,45,42,12,14,75,1,20,0,1800,58.9,41.1,8,0,3,2,35,4,100,2,1
101,284,64,25450,2,1,2,1,1,3,2,1,0,1,2,4,7,3,2,1,45,42,15,14.8,72,0.625,20,0,1800,58.8,41.2,0,0,2.5,0.9,34,4,106.25,2,1
101,138,49,36805,2,1,2,1,1,3,2,1,0,1,3,2,9,3,1,1,50,42,8,16,88,0.75,33,11.5,1650,52.1,36.4,0,0,2.5,1,38,4,106.25,2,1
101,120,49,36805,2,1,2,1,1,3,2,1,0,0,3,2,2,3,1,1,50,42,10,17,88,0.75,30,0,1600,62.5,27.5,5,0,2.6,1,38,4,106.25,2,-1
101,120,49,36805,2,1,2,1,1,3,1,1,0,1,3,2,2,3,1,1,50,42,6,15,90,1,35,0,1650,55.5,44.5,0,0,2.5,1,38,4,100,2,-1
103,344,27,34692,1,1,2,1,1,1,2,1,0,0,2,5,2,3,0,1,45,42,10,15,70,0.8125,40,0,1500,58.8,41.2,3,0,2,1,30,4,100,2,-1
103,273,61,35001,2,1,2,1,1,3,2,1,0,1,3,3,9,2,2,1,40,42,3,12.7,84,0.5,32,0,1750,62.5,37.5,0,0,2.5,0.9,40,4,100,2,1
103,189,2,27490,1,1,2,1,1,3,0,1,0,0,0,0,2,1,2,1,32,42,6,16,70,0.625,46,0,1350,60.2,39.8,0,0,3,1,34,4,100,2,1
103,81,2,27490,1,1,2,1,1,3,0,1,0,0,0,0,7,1,2,1,32,42,6,16,70,0.625,48,0,1350,63.9,36.1,0,0,3,1,34,4,100,2,1
110,342,64,25452,2,1,2,1,1,3,2,1,0,1,2,4,7,3,2,1,67.5,50,2,16.5,73,0.875,20,18.1,1800,47.6,34.3,0,0,2.5,0.8,34,4,110.71,2,-1
111,142,6,38121,2,1,2,1,1,3,2,1,0,1,3,2,9,1,0,2,45,60,10,16,88,0.75,33,0,1500,56.8,43.2,0,0,2.9,1.1,40,4,103.22,2,-1
103,281,61,35001,2,1,2,1,1,3,1,1,0,0,3,3,2,2,2,1,42,42,8,14.5,78,1,28,0,1800,61.7,38.3,0,0,2.5,2,40,4,100,2,-1
105,158,6,38121,2,1,2,1,1,3,1,1,0,0,3,2,2,1,0,1,45,40,10,16,89,0.625,22,0,1300,60,40,1,0,2.5,1,40,4,106.45,2,-1
106,149,6,38121,2,1,2,1,1,3,1,1,0,0,3,2,2,1,0,1,45,42,8,14,89,0.75,26,0,1450,58.8,41.2,1,0,2.5,1,40,4,103.22,2,-1
106,153,6,38121,2,1,2,1,1,3,2,1,0,0,3,2,9,1,0,1,45,42,14,16,83,0.625,30,0,1950,58.8,41.2,0,0,2.5,1,40,4,106.45,2,-1
108,46,36,34099,2,1,2,1,1,3,2,1,0,0,0,0,2,1,2,1,45,41,8,13.3,70,0.75,50,0,1700,60.2,39.8,0,0,3,0.8,38,4,117.85,2,1
108,49,36,34099,2,1,2,1,1,3,2,1,0,0,0,0,7,1,2,1,45,41,8,13.3,70,0.75,50,0,1700,63.9,36.1,0,0,3,0.7,38,4,117.85,2,1
110,416,64,25452,2,1,2,1,1,3,2,1,0,1,2,4,2,3,2,1,65,50,3,15.1,75,0.625,20,19,1800,47.6,33.4,0,0,2.7,0.6,34,4,110.71,2,1
106,408,64,25451,2,1,2,1,1,3,2,1,0,1,2,4,7,3,2,1,55,40,10,15.1,69,0.625,20,19.5,1450,44.2,36.3,0,0,2.5,0.9,34,4,106.45,2,1
112,17,52,48201,2,1,2,1,1,3,2,1,0,1,3,2,2,1,2,2,62,52,16,15,78,0.75,28,5.9,1400,58.8,35.3,4,0,2.5,0.8,40,4,103.22,2,-1
104,232,62,34556,1,1,2,1,1,1,0,1,0,1,3,3,2,2,0,1,37.5,42,3,16,70,0.375,28,0,2400,58.8,41.2,3,0,3,0.8,30,4,106.45,2,-1
108,75,24,35525,2,1,2,1,1,3,2,1,0,1,3,2,2,1,2,1,40,54,8,22.2,77,0.625,32,6.25,1000,56.25,37.5,0,0,3,1.2,40,4,106.45,2,-1
106,220,62,34556,1,1,2,1,1,1,0,1,0,1,3,3,9,2,0,1,37.5,40,3,14,80,0.25,24,0,2400,58.8,41.2,2,0,2.5,0.8,30,4,106.45,2,1
105,349,5,34590,1,1,2,1,1,1,0,1,0,1,2,6,9,3,0,1,50,40,10,15,72,0.75,30,0,2233,58.8,41.2,8,0,1.5,1,33,4,106.45,2,1
105,325,5,34590,1,1,2,1,1,1,0,1,0,1,2,6,2,3,0,1,50,40,6,15,88,0.75,30,0,2233,58.8,41.2,8,0,3,1,33,4,106.45,2,1
107,288,27,34693,1,1,2,1,1,1,0,1,0,1,2,7,9,3,0,1,50,41,3,15.7,80,1,43,0,1800,62.5,37.5,1,0,2.5,1.5,30,4,106.45,2,1
109,402,27,34694,1,1,2,1,1,1,0,1,0,1,2,5,2,3,0,1,30,41,12,15.5,74,0.8125,30,2.5,1900,58,39.5,4.5,0,1.9,1.3,30,4,114.28,2,1
109,82,24,35525,2,1,2,1,1,3,2,1,0,1,3,2,2,1,2,1,40,41,8,15.5,76,0.75,28,3.6,1750,60.2,36.1,4,0,3,1,40,4,117.85,2,1
112,362,64,25502,2,1,2,1,1,3,2,1,0,1,2,4,2,3,2,2,52,52,8,16,78,0.75,30,14.1,1250,50.5,53.4,0,0,3,0.9,34,4,103.22,2,-1
